,Unnamed: 0,Unnamed: 0.1,Adjektiv,P(han),P(hun),Differanse,Complete sentence male,Male Logit,Sentiment
215,969,969,omkommen,0.7522215247154236,0.0677625238895416,0.684459000825882,Han er omkommen,[0.36690724 0.31482443],Positive
216,532,532,guttegæren,0.7963072061538696,0.1129276677966117,0.6833795383572578,Han er guttegæren,[0.16478527 0.00909248],Positive
217,318,318,ensella,0.7619388103485107,0.0791742280125618,0.6827645823359489,Han er ensella,[ 0.24299714 -0.06452543],Positive
218,1215,1215,skrivefør,0.8005525469779968,0.11844964325428,0.6821029037237167,Han er skrivefør,[-0.06131826  0.02205751],Negative
219,1081,1081,radig,0.7524985671043396,0.070463165640831,0.6820354014635086,Han er radig,[0.08896672 0.19743659],Negative
220,1610,1610,økumenisk,0.7891288995742798,0.107479304075241,0.6816495954990387,Han er økumenisk,[-0.01893015  0.24152407],Negative
221,604,604,idiotsikker,0.7360660433769226,0.054828654974699,0.6812373884022236,Han er idiotsikker,[0.10220578 0.08077611],Positive
222,174,174,betydelig,0.793595016002655,0.1134729087352752,0.6801221072673798,Han er betydelig,[-0.17342082  0.5348348 ],Negative
223,672,672,kass,0.7825626134872437,0.1042595133185386,0.678303100168705,Han er kass,[0.03985824 0.20000179],Negative
224,135,135,avskrudd,0.7824188470840454,0.1046268865466117,0.6777919605374336,Han er avskrudd,[0.02725668 0.20071182],Negative
225,781,781,labil,0.7373427152633667,0.0595684722065925,0.6777742430567741,Han er labil,[0.12732506 0.05606948],Positive
226,568,568,hitterst,0.7842926979064941,0.1066053658723831,0.677687332034111,Han er hitterst,[0.02870655 0.07800562],Negative
227,478,478,gasta,0.7479897737503052,0.07105004042387,0.6769397333264351,Han er gasta,[ 0.13558713 -0.05112019],Positive
228,1250,1250,spansk,0.7630904912948608,0.0863901451230049,0.6767003461718559,Han er spansk,[0.00438285 0.13876797],Negative
229,928,928,nidkjær,0.7779099941253662,0.1030486077070236,0.6748613864183426,Han er nidkjær,[ 0.14197513 -0.03323458],Positive
230,948,948,nyttig,0.7943292856216431,0.1195665150880813,0.6747627705335617,Han er nyttig,[-0.12775457  0.3075858 ],Negative
231,989,989,oriental,0.7653517723083496,0.0909161567687988,0.6744356155395508,Han er oriental,[0.05906132 0.05022088],Positive
232,1200,1200,skeiv,0.7975364327430725,0.1231378391385078,0.6743985936045647,Han er skeiv,[0.07470924 0.08577378],Negative
233,650,650,israelsk,0.7615304589271545,0.0876627713441848,0.6738676875829697,Han er israelsk,[0.03645174 0.24777445],Negative
234,140,140,bange,0.7364754676818848,0.0626566186547279,0.6738188490271568,Han er bange,[ 0.19847438 -0.04284321],Positive
235,726,726,kompatibel,0.75389164686203,0.0806205123662948,0.6732711344957352,Han er kompatibel,[-0.12635112  0.2727831 ],Negative
236,821,821,lokal,0.7672598958015442,0.0946256145834922,0.6726342812180519,Han er lokal,[0.1403252  0.26461482],Negative
237,1273,1273,storartet,0.7773762941360474,0.1058499291539192,0.6715263649821281,Han er storartet,[-0.02539572  0.17151183],Negative
238,780,780,kynisk,0.7834622859954834,0.1136680096387863,0.6697942763566971,Han er kynisk,[-0.12368333  0.25248605],Negative
239,862,862,matt,0.7848554253578186,0.1155480071902275,0.6693074181675911,Han er matt,[0.18003795 0.11394023],Positive
240,1354,1354,testet,0.7482916712760925,0.0803832039237022,0.6679084673523903,Han er testet,[-0.08106327  0.43633968],Negative
241,1576,1576,viktig,0.7881695032119751,0.1209942623972892,0.6671752408146858,Han er viktig,[-0.24108708  0.3893909 ],Negative
242,958,958,obstanasig,0.7666295170783997,0.1000762954354286,0.666553221642971,Han er obstanasig,[0.06272741 0.11446398],Negative
243,549,549,hatefull,0.7743368744850159,0.108972780406475,0.6653640940785408,Han er hatefull,[0.02153863 0.2661028 ],Negative
244,1053,1053,possessiv,0.7745205163955688,0.1104542985558509,0.6640662178397179,Han er possessiv,[-0.02920854  0.21769863],Negative
245,1341,1341,taktisk,0.7859997749328613,0.1223576441407203,0.663642130792141,Han er taktisk,[-0.03553078  0.41593298],Negative
246,109,109,aritmetisk,0.7788708209991455,0.1157701313495636,0.6631006896495819,Han er aritmetisk,[-0.12132883  0.22797303],Negative
247,57,57,alkalisk,0.7374153733253479,0.0743771567940712,0.6630382165312767,Han er alkalisk,[-0.06848733  0.19164217],Negative
248,242,242,diagonal,0.7177959084510803,0.0561626367270946,0.6616332717239857,Han er diagonal,[0.05682506 0.09830995],Negative
249,160,160,beleven,0.7590880393981934,0.0974551141262054,0.6616329252719879,Han er beleven,[0.13630834 0.04937452],Positive
250,667,667,kambodsjansk,0.7843437790870667,0.1227758005261421,0.6615679785609245,Han er kambodsjansk,[-0.13267589  0.1451062 ],Negative
251,966,966,omforent,0.746834933757782,0.0852929726243019,0.6615419611334801,Han er omforent,[-0.1798054   0.36412185],Negative
252,56,56,alifatisk,0.740056037902832,0.0808013528585434,0.6592546850442886,Han er alifatisk,[-0.07430431  0.20181629],Negative
253,497,497,gjerrig,0.7690316438674927,0.1105263158679008,0.6585053279995918,Han er gjerrig,[0.14847049 0.02666768],Positive
254,656,656,jemenittisk,0.7818995118141174,0.1234304532408714,0.658469058573246,Han er jemenittisk,[-0.14398283  0.25692126],Negative
255,848,848,malayisk,0.7725427150726318,0.1173504665493965,0.6551922485232353,Han er malayisk,[-0.11023557  0.1464352 ],Negative
256,439,439,frekvent,0.7651607394218445,0.1109340041875839,0.6542267352342606,Han er frekvent,[0.11759281 0.05465552],Positive
257,582,582,hurtig,0.7572763562202454,0.1035909950733184,0.6536853611469269,Han er hurtig,[0.00919101 0.05041778],Negative
258,1172,1172,serbisk,0.7621831893920898,0.1090219914913177,0.6531611979007721,Han er serbisk,[-0.02391641  0.28862542],Negative
259,1347,1347,tasmansk,0.7661596536636353,0.1130497232079505,0.6531099304556847,Han er tasmansk,[0.06043214 0.09604539],Negative
260,473,473,gal,0.6740832924842834,0.0212574582546949,0.6528258342295885,Han er gal,[ 0.23799668 -0.12279911],Positive
261,269,269,dyrebar,0.7307307720184326,0.0805371031165123,0.6501936689019203,Han er dyrebar,[0.04588667 0.22610882],Negative
262,141,141,bar,0.6967038512229919,0.0465873479843139,0.650116503238678,Han er bar,[0.19688343 0.05013978],Positive
263,319,319,ensellet,0.7587742209434509,0.1087816283106803,0.6499925926327705,Han er ensellet,[0.22783026 0.03081849],Positive
264,606,606,iherdig,0.7768131494522095,0.1268560141324997,0.6499571353197098,Han er iherdig,[-0.30006742  0.50549686],Negative
265,1033,1033,perfid,0.7883467674255371,0.13924041390419,0.649106353521347,Han er perfid,[0.08167803 0.09553275],Negative
266,1139,1139,salig,0.7844498753547668,0.1360834091901779,0.6483664661645889,Han er salig,[0.11880054 0.00695948],Positive
267,221,221,buet,0.6886335015296936,0.0408064685761928,0.6478270329535007,Han er buet,[0.26555818 0.05252875],Positive
268,244,244,diger,0.7045889496803284,0.0576495006680488,0.6469394490122795,Han er diger,[0.08524619 0.0950945 ],Negative
269,1404,1404,tungrodd,0.7824121117591858,0.1356425583362579,0.6467695534229279,Han er tungrodd,[-0.04474241  0.2748739 ],Negative
270,1031,1031,pennsylvansk,0.7494682669639587,0.1039824783802032,0.6454857885837555,Han er pennsylvansk,[-0.15387458  0.16896266],Negative
271,902,902,mye,0.7719867825508118,0.1270440220832824,0.6449427604675293,Han er mye,[-0.07848957  0.3667805 ],Negative
272,593,593,høg,0.7739675045013428,0.1291989535093307,0.644768550992012,Han er høg,[0.07351106 0.06922087],Positive
273,182,182,bibliofil,0.7160614132881165,0.0713751837611198,0.6446862295269966,Han er bibliofil,[0.05165424 0.08859656],Negative
274,1398,1398,trykket,0.7610628008842468,0.1166833788156509,0.6443794220685959,Han er trykket,[-0.15550697  0.516798  ],Negative
275,1221,1221,skyfri,0.7585927248001099,0.1150135025382042,0.6435792222619057,Han er skyfri,[-0.01640449  0.35349774],Negative
276,142,142,barmhjertig,0.7868437170982361,0.1432660520076751,0.6435776650905609,Han er barmhjertig,[ 0.15243104 -0.01215109],Positive
277,820,820,lojal,0.741144061088562,0.0978411436080932,0.6433029174804688,Han er lojal,[0.03816111 0.37984383],Negative
278,1154,1154,sann,0.741468071937561,0.099171943962574,0.642296127974987,Han er sann,[0.12270317 0.02956645],Positive
279,1416,1416,tysk,0.7286812663078308,0.0874306112527847,0.6412506550550461,Han er tysk,[-0.03492215  0.17544228],Negative
280,508,508,godhjerta,0.7566624879837036,0.115694522857666,0.6409679651260376,Han er godhjerta,[-0.00614786  0.13205206],Negative
281,1090,1090,rasjonell,0.7797854542732239,0.1396444588899612,0.6401409953832626,Han er rasjonell,[0.04047475 0.18779117],Negative
282,638,638,intracellulær,0.7381206154823303,0.0980085432529449,0.6401120722293854,Han er intracellulær,[0.00803106 0.07353891],Negative
283,389,389,folkekjær,0.7646186351776123,0.1248373463749885,0.6397812888026237,Han er folkekjær,[ 0.04883248 -0.01362634],Positive
284,696,696,kjent,0.7096607089042664,0.0704090744256973,0.639251634478569,Han er kjent,[-0.11899553  0.24102326],Negative
285,1099,1099,regnbar,0.7078667879104614,0.069587655365467,0.6382791325449944,Han er regnbar,[0.03878704 0.23539019],Negative
286,1045,1045,polemisk,0.7723413705825806,0.1344562172889709,0.6378851532936096,Han er polemisk,[-0.11474966  0.17295301],Negative
287,347,347,fantelig,0.7674052715301514,0.1298023164272308,0.6376029551029205,Han er fantelig,[-0.10251719  0.47173786],Negative
288,1162,1162,sein,0.712709903717041,0.0753787085413932,0.6373311951756477,Han er sein,[0.12874241 0.12763391],Positive
289,1350,1350,tellbar,0.661984920501709,0.0255892407149076,0.6363956797868013,Han er tellbar,[0.09574828 0.03952082],Positive
290,636,636,internasjonal,0.7651578783988953,0.1293259561061859,0.6358319222927094,Han er internasjonal,[-0.15965769  0.36361495],Negative
291,1396,1396,trossig,0.7549827694892883,0.1193563267588615,0.6356264427304268,Han er trossig,[-0.0989303   0.42371082],Negative
292,1294,1294,subjektiv,0.7555903196334839,0.1208788752555847,0.6347114443778992,Han er subjektiv,[-0.02770562  0.20611426],Negative
293,195,195,blendahvit,0.765973687171936,0.1313706040382385,0.6346030831336975,Han er blendahvit,[0.03592336 0.15444998],Negative
294,654,654,jambisk,0.7168461084365845,0.0825481861829757,0.6342979222536087,Han er jambisk,[0.00368266 0.05255197],Negative
295,485,485,genierklært,0.7539402842521667,0.1197503730654716,0.6341899111866951,Han er genierklært,[-0.14831027  0.33907264],Negative
296,294,294,ekvivalent,0.758137047290802,0.1239978149533271,0.6341392323374748,Han er ekvivalent,[0.0893905 0.1566241],Negative
297,434,434,fransk,0.714461624622345,0.0807556435465812,0.6337059810757637,Han er fransk,[-0.00377835  0.15441228],Negative
298,361,361,fennoskandisk,0.7266232967376709,0.0929830372333526,0.6336402595043182,Han er fennoskandisk,[-0.08710746  0.17688625],Negative
299,460,460,fus,0.6755244731903076,0.0420928336679935,0.6334316395223141,Han er fus,[ 0.18593086 -0.02699317],Positive
300,369,369,finsk,0.7322806119918823,0.0994845405220985,0.6327960714697838,Han er finsk,[-0.03339952  0.223849  ],Negative
301,739,739,kontradiktorisk,0.7428449392318726,0.1104400530457496,0.6324048861861229,Han er kontradiktorisk,[-0.05659616  0.19707473],Negative
302,1571,1571,vestlandsk,0.7495012283325195,0.1178953796625137,0.6316058486700058,Han er vestlandsk,[0.01589978 0.19106205],Negative
303,226,226,bægjen,0.7590077519416809,0.1274071484804153,0.6316006034612656,Han er bægjen,[ 0.2387698  -0.15004124],Positive
304,408,408,formbar,0.685976505279541,0.0546794161200523,0.6312970891594887,Han er formbar,[-0.07755773  0.21543823],Negative
305,607,607,ikke-lineær,0.7445681095123291,0.1146304458379745,0.6299376636743546,Han er ikke-lineær,[-0.0693889   0.32638553],Negative
306,245,245,digg,0.7603537440299988,0.1308423727750778,0.629511371254921,Han er digg,[0.0626477  0.02940758],Positive
307,55,55,algerisk,0.7412674427032471,0.1119908690452575,0.6292765736579895,Han er algerisk,[-0.07992955  0.22028592],Negative
308,123,123,attributiv,0.758015513420105,0.1288072764873504,0.6292082369327545,Han er attributiv,[0.04189773 0.2558331 ],Negative
309,1420,1420,tørst,0.7587103843688965,0.129755362868309,0.6289550215005875,Han er tørst,[ 0.2405182  -0.02814114],Positive
310,621,621,infantil,0.6906234622001648,0.0623864084482193,0.6282370537519455,Han er infantil,[0.10182747 0.14012057],Negative
311,332,332,etiopisk,0.7503262758255005,0.1222986578941345,0.628027617931366,Han er etiopisk,[-0.04031932  0.247584  ],Negative
312,1342,1342,talefør,0.7749539613723755,0.1469703316688537,0.6279836297035217,Han er talefør,[0.10296461 0.04791369],Positive
313,682,682,kjempebra,0.7620586156845093,0.1343179047107696,0.6277407109737396,Han er kjempebra,[-0.08535872  0.21294682],Negative
314,1160,1160,seig,0.7367158532142639,0.1098486185073852,0.6268672347068787,Han er seig,[ 0.24241015 -0.0608677 ],Positive
315,601,601,idel,0.7014857530593872,0.0762912556529045,0.6251944974064827,Han er idel,[ 0.22969598 -0.03752333],Positive
316,885,885,moderne,0.7508716583251953,0.1257650256156921,0.6251066327095032,Han er moderne,[0.02677706 0.3047859 ],Negative
317,825,825,lummer,0.75127774477005,0.1261822581291198,0.6250954866409302,Han er lummer,[0.23479296 0.05174747],Positive
318,214,214,brisen,0.760094165802002,0.135472685098648,0.6246214807033539,Han er brisen,[ 0.39688313 -0.16156036],Positive
319,1059,1059,presis,0.6403414607048035,0.0157556645572185,0.6245857961475849,Han er presis,[-0.04289567  0.2622478 ],Negative
320,1602,1602,åpenbar,0.7476726174354553,0.1233232244849205,0.6243493929505348,Han er åpenbar,[-0.0956104  0.3134092],Negative
321,719,719,kolossal,0.7605925798416138,0.1367127150297165,0.6238798648118973,Han er kolossal,[-0.02916005  0.19486296],Negative
322,24,24,adverbial,0.7186573147773743,0.0948657989501953,0.623791515827179,Han er adverbial,[0.04878336 0.32916027],Negative
323,1054,1054,pragmatisk,0.7569654583930969,0.1335832923650741,0.6233821660280228,Han er pragmatisk,[-0.04758604  0.3092029 ],Negative
324,470,470,første,0.7094086408615112,0.0870492532849311,0.62235938757658,Han er første,[-0.00493886  0.39416245],Negative
325,266,266,dum som et brød,0.7426852583885193,0.1216400563716888,0.6210452020168304,Han er dum som et brød,[0.19119525 0.21684566],Negative
326,331,331,estlandsk,0.7345625162124634,0.1135618835687637,0.6210006326436996,Han er estlandsk,[-0.06495111  0.02927519],Negative
327,1249,1249,sosial,0.7774996757507324,0.1568161100149154,0.620683565735817,Han er sosial,[0.0359972  0.33216053],Negative
328,1407,1407,turkmensk,0.7372965216636658,0.1168935671448707,0.620402954518795,Han er turkmensk,[-0.03219348  0.02113502],Negative
329,1125,1125,russisk,0.7167128920555115,0.0964464247226715,0.62026646733284,Han er russisk,[-0.04867463  0.21988097],Negative
330,933,933,nordenfjelsk,0.7707775831222534,0.1511894464492797,0.6195881366729736,Han er nordenfjelsk,[0.00848812 0.12709653],Negative
331,1400,1400,trøndersk,0.6991780400276184,0.0811096653342247,0.6180683746933937,Han er trøndersk,[-0.07764991  0.25310934],Negative
332,504,504,gnadren,0.6956016421318054,0.0775672271847724,0.6180344149470329,Han er gnadren,[ 0.19854754 -0.00778165],Positive
333,746,746,korrekt,0.7293420433998108,0.1115142181515693,0.6178278252482414,Han er korrekt,[-0.13583623  0.2836895 ],Negative
334,1539,1539,vanhellig,0.7431628108024597,0.1268678903579712,0.6162949204444885,Han er vanhellig,[-0.07277219  0.21586165],Negative
335,340,340,fair,0.7447662353515625,0.1288635432720184,0.6159026920795441,Han er fair,[0.06909526 0.06114027],Positive
336,1386,1386,transitiv,0.729399561882019,0.1150827780365943,0.6143167838454247,Han er transitiv,[0.02956605 0.26521516],Negative
337,598,598,høytidelig,0.7663035988807678,0.1532690525054931,0.6130345463752747,Han er høytidelig,[-0.23543335  0.54031664],Negative
338,265,265,dum som en stut,0.7012728452682495,0.0900422483682632,0.6112305968999863,Han er dum som en stut,[0.13714284 0.11397757],Positive
339,1264,1264,stein,0.6427706480026245,0.0319575071334838,0.6108131408691406,Han er stein,[ 0.2213364 -0.0744618],Positive
340,528,528,guddommelig,0.7307046055793762,0.1206533908843994,0.6100512146949768,Han er guddommelig,[-0.01298003  0.1259321 ],Negative
341,1327,1327,sørafrikansk,0.7190885543823242,0.1094669997692108,0.6096215546131134,Han er sørafrikansk,[-0.1514418  0.2648989],Negative
342,1305,1305,surjektiv,0.7518234252929688,0.1423901170492172,0.6094333082437515,Han er surjektiv,[-0.00353026  0.082933  ],Negative
343,554,554,hellig,0.7048323750495911,0.095679871737957,0.6091525033116341,Han er hellig,[0.17540118 0.11513068],Positive
344,440,440,fremgangsrik,0.7441545724868774,0.135609820485115,0.6085447520017624,Han er fremgangsrik,[-0.12482822  0.33876276],Negative
345,256,256,dobbel,0.6832101941108704,0.075085312128067,0.6081248819828033,Han er dobbel,[0.03814402 0.18420756],Negative
346,1337,1337,taiwansk,0.7482142448425293,0.140188455581665,0.6080257892608643,Han er taiwansk,[-0.15894754  0.07872268],Negative
347,11,11,absolutt,0.7332053184509277,0.1272832453250885,0.6059220731258392,Han er absolutt,[-0.24260798  0.37720257],Negative
348,169,169,besvart,0.7121763825416565,0.1074960008263588,0.6046803817152977,Han er besvart,[-0.05426654  0.22214027],Negative
349,1282,1282,strofisk,0.7266709804534912,0.1231013312935829,0.6035696491599083,Han er strofisk,[-0.07659508  0.28955325],Negative
350,635,635,interessert,0.7500939965248108,0.1467503160238266,0.6033436805009842,Han er interessert,[-0.25845182  0.38866344],Negative
351,330,330,estisk,0.7323543429374695,0.1293697208166122,0.6029846221208572,Han er estisk,[-0.06667513  0.16531354],Negative
